V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,CASENO
1,25,1,2,2,2,23,3,2,5,6,4,5,6,1,2,2,4,5,6,4,6,4,5,4,4,5,4,5,2,5,2,3,1,3,2,2,3,1,5,6,5,5,5,4,2,5,2,5,4,4,5,3,5,5,2,2,1,2,4,4,2,5,2,4,4,1,4,51,1,1,2,0,1,0,1,0,,0,0,0,0,0,0,3,5,2,5,,1,2,1,1,3,2,3,3,3,473
0,15,1,5,0,2,0,2,3,5,2,5,6,5,2,6,4,5,5,3,6,1,6,6,6,6,6,6,4,2,3,1,1,2,1,2,3,1,2,6,4,6,5,5,2,6,6,6,3,4,6,5,4,4,6,6,6,6,4,5,5,6,6,5,4,5,4,4,75,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,5,3,2,1,methodist,1,2,1,3,2,2,2,1,2,474
1,29,0,10,0,2,0,1,6,4,1,4,5,4,1,3,3,3,5,4,3,2,4,5,2,2,4,4,5,3,4,2,3,1,2,2,2,1,1,4,5,4,4,5,2,3,4,2,2,2,4,5,4,4,5,4,5,4,2,4,5,5,5,5,4,5,4,5,65,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,2,,1,2,1,1,3,3,3,3,3,475
0,18,1,20,0,0,0,2,3,4,2,2,5,6,2,5,2,5,6,6,4,2,5,5,5,4,5,4,5,2,3,4,3,1,3,4,2,2,3,4,4,5,5,4,3,2,5,4,3,5,5,5,5,4,5,4,5,4,5,2,5,5,4,4,4,4,4,3,46,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,2,,2,2,1,3,3,3,3,3,3,476
1,22,1,20,0,1,11,3,3,3,5,4,5,6,2,4,,4,4,5,4,4,,4,4,5,4,4,5,4,4,4,2,1,4,3,2,2,2,4,5,4,4,4,5,3,4,2,5,,,3,5,5,5,4,4,4,,3,4,3,2,,3,4,3,,15,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,1,lutheran,2,2,2,1,3,3,3,3,3,477
1,34,0,18,1,1,24,1,2,3,2,2,5,6,2,5,5,3,5,6,5,5,3,4,4,2,5,5,6,3,6,4,3,1,4,4,2,2,2,4,5,5,5,4,5,4,4,2,5,3,4,4,5,5,4,6,5,5,2,6,5,5,5,5,6,5,5,5,43,1,,6,0,1,0,0,0,0,0,0,0,0,0,0,1,8,3,1,united ch of christ,1,2,1,1,3,3,3,3,3,478
0,23,1,20,1,2,10,3,2,3,4,5,5,6,3,5,3,3,4,5,4,3,4,5,5,4,5,6,5,2,2,2,2,1,3,2,2,1,2,4,3,5,6,4,2,4,6,5,4,5,6,6,5,4,6,4,6,2,4,2,4,4,6,5,4,4,3,4,60,1,1,5,0,0,0,0,0,1,0,0,1,1,0,0,4,5,3,1,methodist,1,1,1,1,2,3,3,2,3,479
0,20,1,18,0,0,11,3,3,6,,5,6,6,1,5,3,4,6,4,4,2,5,5,4,1,5,5,6,3,4,2,3,2,2,2,1,1,1,4,5,4,4,5,2,4,5,5,2,2,5,5,3,6,5,6,6,6,3,4,6,6,6,6,3,6,4,5,34,0,1,3,,1,0,,0,,0,,0,,0,,2,5,2,2,,1,2,1,1,3,3,3,3,3,480
1,24,1,13,1,2,2,1,2,4,5,4,5,5,3,5,4,6,4,6,5,3,5,4,4,4,5,4,4,2,5,5,2,1,2,1,2,3,2,4,5,4,5,3,3,2,4,3,2,4,4,4,5,4,5,5,5,6,5,6,4,6,6,5,5,6,6,6,26,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,1,[brethren],1,2,1,1,3,3,2,3,3,481
1,16,1,15,0,0,19,1,4,5,2,5,5,5,1,5,1,1,5,3,5,2,5,6,5,5,5,5,5,,2,2,2,3,2,2,2,2,2,5,4,5,5,5,3,4,5,4,2,,4,5,5,3,5,5,5,6,5,6,6,6,6,6,5,6,6,6,21,1,1,2,0,,0,,0,,0,,0,,0,,4,5,1,2,,1,2,1,1,2,2,2,2,2,482
1,22,1,19,0,2,12,3,1,4,1,2,5,6,1,1,6,5,4,6,5,4,3,2,4,1,3,4,6,4,5,5,3,1,2,1,1,2,1,5,6,3,5,4,4,5,4,6,5,5,4,5,5,4,5,6,4,6,6,6,6,6,6,5,2,6,6,6,29,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,5,1,1,baptist,2,2,1,1,2,2,1,2,2,483
0,24,1,13,2,2,0,3,5,5,2,6,6,5,2,6,4,3,6,6,4,5,5,2,2,1,3,2,4,3,4,2,2,1,3,3,2,2,2,4,5,5,4,5,3,2,4,2,4,3,4,4,5,5,4,4,6,6,3,6,6,6,6,5,3,6,5,6,72,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,,1,1,1,1,2,2,2,2,2,484
1,34,1,20,2,2,0,1,5,4,5,3,4,5,1,5,3,3,5,6,4,6,6,5,5,4,6,5,5,2,4,3,3,1,4,4,2,2,2,4,4,5,6,5,3,4,5,2,5,3,5,5,4,5,5,5,5,5,2,5,2,5,5,5,4,5,5,5,,1,1,5,0,,0,,1,,0,,0,,0,,,,,,,2,2,1,3,3,3,3,3,3,485
0,33,1,8,2,1,23,1,4,6,1,5,4,2,1,5,1,1,6,1,6,1,5,6,5,6,6,6,4,1,1,1,1,2,,2,4,1,2,5,2,6,5,6,1,5,5,6,1,5,6,6,1,1,6,4,5,5,3,2,5,5,5,5,2,4,4,5,55,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,2,8,6,1,,1,2,1,3,3,3,3,2,2,486
1,24,1,14,1,2,23,3,1,6,6,1,6,6,1,5,5,6,6,6,5,2,6,5,2,1,4,4,6,5,4,2,2,1,3,3,1,1,1,4,6,5,5,6,6,2,5,1,6,6,5,5,6,5,6,4,3,4,5,6,5,6,6,6,6,6,2,6,65,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,3,5,2,1,baptist,1,2,1,1,2,1,1,1,3,487
1,28,1,19,2,2,13,3,3,6,1,6,6,6,1,5,2,5,6,6,6,2,6,5,5,5,6,6,6,2,2,2,2,2,1,2,1,1,1,5,5,4,4,4,3,4,5,4,4,4,5,5,2,6,5,5,6,6,5,6,5,6,6,6,5,6,5,6,53,1,1,6,0,1,0,1,0,1,0,0,0,1,0,0,4,3,2,1,ASSEMBLIES OF GOD,1,1,1,3,2,2,2,3,3,488
0,25,0,14,1,0,22,1,1,5,6,6,5,3,4,5,4,5,6,6,6,6,4,6,5,5,5,5,3,2,2,1,3,1,3,3,2,1,1,4,3,5,5,5,2,4,5,2,3,4,5,5,5,4,5,4,4,5,3,2,2,5,3,4,2,2,3,2,31,1,1,8,0,1,0,1,0,1,0,1,0,0,0,0,4,3,6,3,reformed,1,1,1,2,3,3,3,2,3,489
0,16,0,11,0,1,11,1,3,4,5,4,4,6,3,2,5,4,4,6,5,6,4,4,5,3,4,3,6,5,4,5,3,1,3,1,1,2,3,4,4,4,5,4,5,2,4,2,4,2,4,4,4,5,5,4,2,4,4,4,3,4,5,3,4,4,3,4,59,1,1,6,0,1,0,1,1,1,0,0,0,0,0,0,2,7,5,1,presbyterian,2,2,1,3,2,3,3,3,3,490
1,30,1,17,2,0,0,1,3,5,2,4,6,6,2,6,3,5,5,5,6,3,6,5,5,5,5,4,4,3,3,2,2,2,3,2,2,1,1,5,5,5,5,4,2,5,5,2,3,5,4,5,5,4,5,4,4,5,2,5,5,5,5,5,5,5,4,5,18,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,4,5,5,2,,2,2,1,1,2,3,2,2,3,491
1,15,1,7,1,0,23,3,1,4,4,4,4,2,1,5,2,3,5,2,4,1,4,5,5,6,5,5,3,2,2,2,2,2,1,4,2,2,2,6,3,5,6,5,3,4,4,5,2,4,5,5,5,4,5,4,5,5,3,4,5,4,6,4,4,4,4,4,54,0,1,3,0,1,1,1,1,1,0,0,1,1,0,1,5,3,2,1,baptist,1,2,1,2,3,3,3,3,3,492
1,29,0,12,0,2,24,2,2,4,1,6,6,6,1,4,6,6,4,6,3,6,6,3,3,5,3,2,6,4,6,6,3,1,3,2,1,1,1,6,6,4,6,6,6,6,6,3,3,1,6,6,2,6,6,2,2,3,3,3,6,6,3,2,6,6,2,1,48,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,4,5,5,,1,1,1,1,3,3,3,3,3,493
1,17,1,20,0,1,11,3,1,5,1,5,5,3,1,4,2,3,5,2,5,1,5,5,4,5,5,5,5,2,4,2,2,2,1,2,3,1,2,5,2,5,5,5,2,5,5,5,1,5,5,5,2,4,5,2,3,3,3,2,5,2,,5,,5,2,2,51,1,1,8,0,1,0,1,1,1,0,1,0,1,0,0,3,5,6,1,episcopal,1,1,1,1,3,3,3,3,3,494
1,22,1,14,1,0,0,2,2,4,4,5,4,6,3,4,6,5,4,6,4,3,4,4,2,3,3,3,6,4,5,5,3,1,3,1,1,2,2,4,5,4,5,4,3,4,4,3,3,2,3,4,4,6,4,6,4,6,3,2,5,6,6,5,4,6,6,1,46,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,2,,1,2,1,1,3,2,3,3,3,495
1,32,1,12,1,2,22,3,2,4,5,6,6,6,1,5,4,5,6,6,6,3,5,5,5,5,5,5,5,2,4,3,3,1,4,3,3,2,1,4,5,5,4,5,2,3,5,2,2,2,5,5,2,5,5,4,4,4,4,3,2,4,4,3,4,4,3,3,56,1,1,4,0,1,1,1,1,1,0,0,1,1,0,1,3,4,5,1,methodist,1,1,1,5,2,2,3,3,3,496
1,28,0,13,1,0,0,1,2,4,3,5,5,6,2,5,3,6,5,4,4,5,3,5,6,3,5,4,5,2,4,4,2,1,1,1,2,2,3,5,5,5,4,5,4,5,6,4,2,2,5,6,2,4,6,3,5,5,3,3,5,5,5,5,3,5,3,5,67,1,1,6,0,0,1,1,1,0,0,0,0,0,0,0,4,6,4,2,,1,1,1,1,2,2,3,2,3,497
1,23,1,14,0,0,11,3,2,4,2,5,6,6,2,5,4,5,6,5,5,2,5,5,4,2,5,4,5,2,5,,2,1,3,4,2,2,1,2,4,5,4,4,2,3,4,1,4,2,4,5,5,5,5,4,5,4,2,5,2,4,4,2,5,5,2,5,57,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,2,,1,2,1,2,2,2,2,2,3,498
1,24,1,12,2,0,0,1,4,6,3,5,6,6,1,5,4,4,5,5,6,1,5,5,5,5,5,5,5,1,2,4,3,1,3,2,2,1,1,4,5,4,6,4,1,5,6,4,2,3,6,6,5,4,6,4,5,5,4,5,6,5,6,6,3,6,4,1,48,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,1,methodist,1,2,1,2,3,3,2,2,3,499
1,17,1,20,2,1,0,1,2,5,5,4,5,6,2,5,3,4,5,5,5,5,5,5,5,5,5,5,5,2,5,2,3,1,4,2,2,1,2,5,5,5,5,5,3,5,5,5,4,2,5,5,4,4,5,4,5,5,4,3,5,5,,5,,,4,5,14,1,1,4,0,,0,,0,,0,,0,,0,,3,5,,1,,2,2,2,1,2,2,2,2,2,500
1,17,0,16,2,0,19,3,3,4,2,5,5,6,1,4,5,6,5,6,4,5,4,5,5,5,5,5,4,1,2,3,3,1,3,2,2,2,2,4,4,5,5,5,2,5,5,3,3,2,5,5,4,5,5,,,,,,,,,,,,,,31,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,2,,2,2,1,1,3,2,3,3,3,501
1,34,0,18,1,2,22,3,3,4,5,6,6,6,4,5,4,6,6,6,6,2,5,6,4,1,5,6,6,2,4,4,3,1,4,3,1,1,1,6,6,1,5,6,5,5,6,6,6,3,5,6,1,6,6,,,,,,,,,,,,,,43,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0,3,5,5,1,,2,1,1,1,2,2,3,3,3,502
1,23,1,9,0,0,14,1,4,5,5,2,6,6,3,4,5,5,5,6,5,6,4,5,4,4,4,5,5,4,5,4,3,1,1,1,1,3,1,5,5,4,5,5,5,4,4,2,5,2,4,4,2,5,5,4,4,5,5,5,4,5,5,3,5,5,4,5,21,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,2,,1,2,2,2,2,1,1,1,3,503
1,17,0,10,2,1,21,3,2,5,6,5,5,6,3,1,6,6,6,6,6,,4,6,5,5,5,5,4,3,4,3,3,3,4,3,1,2,2,5,6,6,5,5,3,2,5,2,6,2,5,5,2,6,6,5,6,6,6,6,6,6,6,5,,6,5,5,,1,1,4,0,1,1,1,0,0,0,0,0,0,0,0,3,7,2,2,roman,2,2,1,1,3,3,3,2,3,504
1,21,0,20,0,0,14,2,2,5,2,5,5,6,2,4,5,6,6,6,5,5,5,5,5,6,5,5,5,3,3,2,3,1,1,2,2,1,3,6,4,4,6,5,2,5,5,5,3,5,5,5,6,4,6,5,5,6,5,5,5,6,6,6,6,6,5,6,20,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,2,,1,2,1,1,3,2,2,3,3,505
1,28,0,16,2,0,22,2,4,5,2,2,4,6,2,4,3,6,6,5,5,3,4,4,4,2,4,4,6,2,2,5,3,3,1,3,3,2,1,4,6,5,4,5,3,2,5,4,4,3,4,5,4,5,6,2,4,2,4,4,2,4,6,5,3,6,3,5,53,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,3,5,6,1,non,1,2,2,2,2,2,3,3,3,506
0,15,0,3,1,0,0,1,3,1,2,5,5,6,1,5,3,5,4,5,5,2,4,5,5,2,5,5,5,4,5,6,3,2,3,3,2,3,2,5,5,4,4,4,5,5,5,2,5,2,4,4,4,5,5,3,6,5,1,2,5,5,5,5,2,3,5,4,36,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,religious science,2,2,2,1,3,3,3,3,3,507
1,31,1,10,2,2,11,1,5,5,1,1,5,6,1,6,5,2,2,1,5,1,2,5,5,5,5,5,5,2,2,2,2,2,4,3,2,2,1,5,5,5,5,5,2,4,6,5,2,1,5,5,2,4,5,5,6,6,6,4,6,6,6,6,6,6,5,6,54,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,5,,1,1,1,1,3,2,3,3,3,508
1,19,1,2,2,1,0,3,1,3,4,2,5,6,2,,5,5,4,6,6,4,5,5,5,5,5,4,5,2,3,2,3,1,4,4,2,2,2,5,5,5,5,5,2,5,5,5,5,3,4,5,5,5,5,4,4,4,3,3,3,5,5,5,,,4,,17,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,1,lutheran,2,2,2,1,3,3,3,3,3,509
1,19,1,6,2,1,23,2,5,4,2,2,6,6,5,1,6,6,4,6,4,6,5,2,5,4,4,4,6,1,5,5,3,1,2,2,2,2,2,4,4,4,5,5,5,5,5,3,5,2,4,4,1,3,6,4,6,6,4,5,5,5,6,6,6,6,5,5,39,1,1,8,0,0,1,1,0,0,0,0,0,0,0,0,2,5,5,2,,1,2,1,2,2,2,2,3,3,510
0,17,1,13,1,1,24,1,1,4,6,4,6,6,1,2,4,6,4,6,6,6,6,5,3,5,5,5,6,1,5,4,3,1,3,2,1,1,1,5,6,6,5,5,6,4,6,3,4,1,5,5,4,6,6,2,4,3,3,1,4,3,3,4,2,6,2,1,35,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,3,5,4,1,,2,2,1,1,3,3,3,3,3,511
1,16,1,6,1,0,23,1,3,4,5,2,3,6,2,1,3,4,3,6,4,2,4,5,4,3,4,4,4,3,5,5,3,1,4,1,1,4,1,2,1,2,3,3,5,2,2,2,4,2,3,2,4,5,5,3,3,4,4,4,3,2,,2,4,,2,4,51,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,2,5,3,5,,2,2,1,5,2,2,3,3,3,512
1,20,0,11,2,2,15,1,1,5,2,5,6,6,1,6,2,4,5,6,5,2,5,5,3,5,5,5,4,2,1,2,2,1,1,2,2,1,2,5,2,5,5,5,2,2,5,4,2,3,5,5,5,4,5,4,5,5,2,6,2,5,5,5,4,5,4,4,29,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,6,4,1,ch of god,1,2,2,1,3,3,3,3,3,513
1,30,1,20,1,0,11,3,6,5,6,4,5,6,6,4,6,6,6,6,5,5,4,5,5,4,5,5,5,4,3,5,3,1,3,1,1,2,1,4,6,3,4,3,5,4,4,3,6,3,4,4,5,5,5,5,5,6,5,5,5,6,6,5,4,5,5,5,25,1,1,7,0,1,0,1,1,1,0,0,0,0,0,0,3,8,4,2,,1,2,1,1,3,3,3,3,3,514
1,32,1,9,0,0,19,2,2,2,6,1,5,6,1,2,6,4,4,6,3,2,5,4,4,2,4,4,5,4,3,3,,1,3,3,2,3,1,2,6,2,2,3,3,4,5,1,4,1,5,5,2,6,5,4,5,5,2,6,2,5,6,6,4,6,3,6,52,0,1,3,0,0,0,0,0,1,0,0,0,1,0,1,1,8,4,1,,2,2,1,3,3,3,3,3,3,515
1,23,1,20,1,2,6,3,1,4,5,6,5,6,1,4,5,5,6,6,4,5,5,5,5,5,5,5,6,2,5,2,3,1,3,3,1,2,1,5,5,5,5,4,6,5,3,4,6,2,4,3,3,5,5,5,5,5,5,5,2,5,4,2,5,5,4,4,13,1,1,3,0,,0,,0,,0,,0,,0,,4,5,4,1,christian,2,2,1,1,3,3,3,3,3,516
1,16,1,13,0,2,0,3,2,4,2,5,5,5,1,5,5,5,5,5,5,2,5,4,4,5,5,4,3,3,3,3,2,2,3,1,1,3,1,4,6,5,5,4,4,5,5,4,6,4,4,4,5,5,5,3,5,5,2,5,5,5,5,4,4,5,3,4,34,1,1,7,0,0,0,0,1,0,0,0,0,0,0,0,2,5,4,1,ch of christ,1,2,2,2,1,1,1,1,1,517
1,17,1,13,1,1,0,3,3,4,1,1,5,6,2,5,5,5,5,5,4,2,2,5,5,5,5,5,5,3,5,4,3,1,1,3,1,2,1,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,4,5,4,5,5,5,5,2,5,2,5,4,5,7,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,1,,2,2,2,3,1,1,1,1,3,518
1,17,1,11,0,2,0,1,6,4,1,4,6,6,1,2,6,4,5,6,2,1,5,6,5,6,6,6,6,1,4,2,3,1,4,3,1,3,1,4,6,6,5,4,5,2,1,1,6,1,4,1,4,6,4,6,6,6,,6,6,6,6,6,4,6,4,6,69,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,3,5,2,5,,2,2,2,3,1,1,1,2,2,519
0,17,1,11,1,0,24,1,3,5,2,5,5,5,1,5,5,2,5,6,6,6,4,5,4,4,2,5,5,4,2,4,3,1,4,3,1,1,1,5,5,4,5,4,6,4,5,2,6,2,4,5,4,5,5,4,5,5,4,5,5,5,5,4,5,5,4,4,25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,1,,2,2,1,1,1,1,3,3,3,520
1,28,1,11,0,0,10,1,4,5,4,5,5,5,3,3,3,4,4,5,4,4,4,5,5,3,5,5,5,2,4,2,3,1,4,2,2,2,2,4,4,4,5,5,3,4,5,5,3,4,4,5,2,3,5,5,5,5,2,5,5,5,5,5,5,5,5,5,45,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,1,nazarene,1,2,1,2,3,3,3,3,3,521
0,24,0,20,0,2,0,3,5,5,6,2,5,6,6,1,5,5,6,6,4,6,5,5,4,3,2,4,5,2,2,2,3,1,1,1,2,2,2,2,4,5,4,2,2,2,2,1,4,2,5,2,5,5,4,4,4,6,4,6,4,5,2,2,5,5,5,6,29,0,1,3,0,,0,,0,,0,,0,,0,,3,5,1,1,baptist,1,2,1,1,1,2,2,2,2,522
1,16,1,11,2,2,0,3,2,5,3,4,5,6,2,3,5,5,6,6,6,6,4,5,5,5,5,5,6,3,6,5,2,1,3,4,1,1,1,5,5,5,5,4,5,6,5,3,4,5,5,5,6,6,4,6,6,6,1,6,6,6,6,6,6,6,4,6,58,1,1,5,0,0,1,1,1,1,0,0,0,0,0,0,2,5,3,1,,1,2,1,1,2,2,1,1,2,523
1,17,0,20,1,2,12,2,6,6,6,6,5,6,2,6,6,5,6,6,6,6,5,6,6,6,6,5,6,2,5,2,2,1,3,3,1,2,1,2,6,2,4,5,4,2,5,2,5,2,5,5,4,5,5,2,5,5,5,6,5,5,6,6,6,6,5,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,,2,2,1,1,3,3,3,3,3,524
1,17,1,19,0,0,0,3,5,5,6,1,6,6,1,4,4,5,6,6,6,4,1,4,4,1,4,4,6,3,6,3,3,1,1,1,1,2,1,2,6,4,5,3,6,2,5,1,6,1,4,4,1,6,4,5,4,6,5,6,6,6,6,6,6,6,4,6,63,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,5,9,3,5,,2,2,1,1,3,3,3,3,3,525
1,30,0,13,2,1,22,2,6,4,1,3,4,5,1,6,3,5,5,6,6,4,6,4,5,5,4,4,4,5,5,3,2,1,2,2,2,2,2,5,5,5,5,5,3,5,5,5,6,5,6,5,3,3,5,5,5,5,2,4,5,6,4,5,4,5,5,6,27,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,1,methodist,1,2,1,3,2,2,3,2,3,526
1,25,1,13,2,0,23,2,3,6,5,1,6,6,1,5,3,5,5,6,6,4,6,5,5,4,5,4,4,2,4,2,3,1,4,1,1,3,2,5,5,5,4,4,6,5,5,3,5,3,5,4,5,6,5,6,6,6,5,6,6,6,6,6,6,6,5,6,33,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,2,5,2,1,methodist,2,2,1,1,3,3,2,3,3,527
0,19,1,8,0,1,23,3,6,4,4,5,6,6,2,4,4,5,5,6,5,4,6,4,4,4,4,4,6,3,3,3,3,1,4,2,1,1,1,4,4,4,5,5,4,5,5,4,4,4,5,5,4,5,5,2,4,3,3,5,4,3,3,3,5,5,3,4,64,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,,2,2,1,5,3,3,3,3,3,528
1,34,0,11,2,0,22,3,6,4,6,6,6,6,1,4,5,6,6,6,6,6,6,6,6,6,6,6,6,1,4,3,3,1,3,2,1,1,1,6,6,1,6,6,2,2,4,4,4,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,,1,,2,2,1,4,2,2,3,3,3,529
1,18,1,20,0,1,0,2,5,4,1,5,5,6,1,2,5,4,5,6,5,6,4,4,4,4,4,4,5,5,5,5,3,1,4,3,1,3,1,4,6,5,4,4,6,2,4,1,6,2,4,4,2,1,4,3,2,4,4,5,5,4,5,2,5,4,2,5,57,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,5,,2,2,1,1,2,2,1,2,3,530
1,24,1,2,1,0,7,3,3,5,4,5,5,6,6,4,6,5,5,6,5,5,5,5,4,3,5,4,6,4,6,2,3,1,2,1,1,2,1,5,6,5,5,5,6,5,5,4,6,1,5,5,4,6,5,4,4,5,5,6,5,5,5,4,6,6,4,6,51,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,1,METHODIST,1,2,1,1,3,3,2,2,3,531
0,29,0,20,1,1,11,1,2,4,2,5,5,6,2,2,2,5,5,5,5,2,5,5,4,5,4,4,4,2,3,2,3,1,3,2,2,1,2,5,4,5,5,4,2,4,5,4,5,4,4,4,4,5,4,2,5,4,4,2,2,5,4,4,4,3,2,2,30,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1,episcopal,1,2,1,1,2,3,3,2,3,532
1,21,1,17,2,1,12,1,4,5,6,6,6,6,1,5,4,4,5,6,6,6,6,5,5,1,5,6,6,2,6,4,3,1,4,3,1,2,1,5,4,5,5,5,2,4,5,5,2,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,5,2,5,14,1,1,5,0,,0,,1,,0,,0,,0,,2,5,2,1,baptist,2,2,1,3,3,3,2,3,3,533
0,29,1,10,0,0,0,3,4,6,1,1,6,6,1,6,4,2,6,6,6,5,6,6,5,5,5,6,6,2,5,2,1,1,1,2,2,1,1,5,5,6,5,5,5,4,5,2,4,3,5,5,6,6,6,4,6,4,4,6,6,6,5,5,6,6,2,5,50,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2,5,,1,2,1,1,3,2,1,2,2,534
1,32,1,7,2,1,19,2,5,5,5,2,4,6,4,5,5,6,4,5,4,4,3,4,4,4,5,5,5,2,5,3,2,1,3,2,1,1,1,5,5,5,4,4,3,5,5,4,2,2,5,5,4,5,6,3,3,4,3,2,4,2,,3,2,3,2,3,13,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,1,methodist,1,2,1,1,3,2,3,2,3,535
1,20,1,7,1,0,0,1,3,5,3,2,6,6,1,4,4,5,5,5,5,2,5,5,5,4,5,5,5,2,5,4,3,2,4,3,2,2,1,4,5,5,4,4,4,5,5,2,5,2,5,5,2,5,5,5,6,6,6,6,6,5,6,5,5,6,5,6,61,1,1,3,0,0,0,1,0,1,0,0,0,0,0,0,2,5,4,2,,2,2,1,1,3,3,3,3,2,536
1,17,1,4,1,0,20,3,1,,5,,4,6,,,,,,5,,,5,,,,,,5,,,,3,1,,,,,,,,,,5,,5,,,,,,,,,,,5,5,,6,5,5,6,5,5,5,5,5,7,0,1,2,,,,,,,,,,,,,2,,1,1,disciple,2,2,2,2,,,,,,537
1,32,1,19,1,1,21,1,1,4,6,5,6,6,1,5,4,6,6,4,6,2,4,5,4,5,5,5,5,2,4,2,3,1,3,4,2,2,2,5,5,5,5,5,2,2,5,5,3,1,5,5,5,5,5,6,6,6,2,6,6,6,6,6,6,6,4,6,31,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,1,born again fundament,1,1,1,1,3,3,3,3,3,538
0,23,0,11,1,1,0,3,3,5,5,1,5,6,1,3,5,4,4,6,4,5,4,5,4,5,5,4,5,2,5,2,3,1,3,1,1,1,1,5,6,5,5,5,2,6,5,5,4,2,5,5,1,6,5,5,5,6,6,5,5,6,6,5,6,6,4,6,37,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,2,6,5,1,methodist,1,2,1,3,3,3,3,3,3,539
1,33,1,9,2,2,20,3,4,2,4,1,4,6,1,2,6,6,2,5,4,4,2,2,2,2,2,1,6,5,6,5,3,1,4,1,1,4,3,2,4,3,3,3,6,1,2,2,2,2,2,2,2,1,4,6,5,5,4,6,5,5,6,5,5,6,2,6,67,1,1,7,0,1,0,1,0,0,0,0,0,0,0,0,2,8,4,1,FUNDMTL BAPTIST IND,1,2,1,1,2,2,3,3,3,540
1,20,1,6,2,2,24,3,1,4,6,6,4,5,1,4,4,5,3,5,4,3,5,5,5,3,4,4,5,2,3,3,3,1,3,1,1,2,1,4,4,5,6,5,2,3,5,5,5,1,4,5,3,5,6,4,6,6,5,3,5,5,5,5,6,5,4,5,63,1,1,3,0,0,0,1,0,1,0,0,0,0,0,0,3,4,4,1,nazarene,1,2,1,2,1,2,2,3,2,541
